seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 1 | Train Loss: 0.2769749 | Vali Loss: 0.2290326 | Test Loss: 0.1555609 | Mae Loss: 0.4130258 | SMAPE: 102.2871246 | MASE: 1.7246193
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 2 | Train Loss: 0.4787042 | Vali Loss: 0.7624096 | Test Loss: 0.2455714 | Mae Loss: 0.7967768 | SMAPE: 175.8038940 | MASE: 5.4428511
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 3 | Train Loss: 0.4909812 | Vali Loss: 1.0886245 | Test Loss: 0.2989221 | Mae Loss: 0.9585985 | SMAPE: 178.0643463 | MASE: 5.7806792
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 4 | Train Loss: 0.4258262 | Vali Loss: 1.0792519 | Test Loss: 0.2647166 | Mae Loss: 0.9702031 | SMAPE: 142.0281219 | MASE: 4.1479139
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 5 | Train Loss: 0.3237749 | Vali Loss: 0.6268298 | Test Loss: 0.2165341 | Mae Loss: 0.7183486 | SMAPE: 135.4196472 | MASE: 4.0609150
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 6 | Train Loss: 0.2661621 | Vali Loss: 0.4351764 | Test Loss: 0.1910778 | Mae Loss: 0.5674402 | SMAPE: 130.0321808 | MASE: 3.0606937
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 7 | Train Loss: 0.2714729 | Vali Loss: 0.3068129 | Test Loss: 0.1754154 | Mae Loss: 0.4955769 | SMAPE: 92.4105301 | MASE: 2.6461065
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 8 | Train Loss: 0.2536507 | Vali Loss: 0.3042828 | Test Loss: 0.1689366 | Mae Loss: 0.4723841 | SMAPE: 152.5617065 | MASE: 3.4588425
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 9 | Train Loss: 0.2550063 | Vali Loss: 0.2959244 | Test Loss: 0.1669086 | Mae Loss: 0.4626800 | SMAPE: 119.3712921 | MASE: 2.6303058
seq_len: 20 | label_len: 10 | pred_len: 4 | Epoch: 10 | Train Loss: 0.2312318 | Vali Loss: 0.3017918 | Test Loss: 0.1657288 | Mae Loss: 0.4581470 | SMAPE: 98.6175919 | MASE: 2.4157982
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 1 | Train Loss: 0.7032735 | Vali Loss: 1.4570930 | Test Loss: 0.4143932 | Mae Loss: 1.1091281 | SMAPE: 177.6428833 | MASE: 6.3994336
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 2 | Train Loss: 0.5928021 | Vali Loss: 2.0416496 | Test Loss: 0.5050442 | Mae Loss: 1.3111162 | SMAPE: 199.3840942 | MASE: 8.0943193
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 3 | Train Loss: 0.5703331 | Vali Loss: 1.5575948 | Test Loss: 0.5259214 | Mae Loss: 1.0773039 | SMAPE: 176.0861511 | MASE: 6.9029279
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 4 | Train Loss: 0.5466150 | Vali Loss: 1.4523441 | Test Loss: 0.4617585 | Mae Loss: 1.1165667 | SMAPE: 178.4810486 | MASE: 6.6468086
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 5 | Train Loss: 0.4722313 | Vali Loss: 1.4606614 | Test Loss: 0.4506482 | Mae Loss: 1.0990940 | SMAPE: 163.1217346 | MASE: 5.7308183
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 6 | Train Loss: 0.4223361 | Vali Loss: 1.1458601 | Test Loss: 0.4254574 | Mae Loss: 0.9773600 | SMAPE: 180.4294586 | MASE: 6.5487938
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 7 | Train Loss: 0.3939270 | Vali Loss: 0.9515758 | Test Loss: 0.4183458 | Mae Loss: 0.8879163 | SMAPE: 167.7506104 | MASE: 5.0675235
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 8 | Train Loss: 0.3852762 | Vali Loss: 1.1206431 | Test Loss: 0.4139025 | Mae Loss: 0.9792226 | SMAPE: 180.5450745 | MASE: 6.0058599
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 9 | Train Loss: 0.3701727 | Vali Loss: 1.0941797 | Test Loss: 0.4132349 | Mae Loss: 0.9648584 | SMAPE: 170.1936646 | MASE: 5.2961068
seq_len: 30 | label_len: 15 | pred_len: 6 | Epoch: 10 | Train Loss: 0.3695351 | Vali Loss: 0.8856837 | Test Loss: 0.4129192 | Mae Loss: 0.8629102 | SMAPE: 183.1917572 | MASE: 5.8049841
seq_len: 40 | label_len: 20 | pred_len: 8 | Epoch: 1 | Train Loss: 0.8217428 | Vali Loss: 2.1188450 | Test Loss: 0.9523579 | Mae Loss: 1.3382246 | SMAPE: 188.5493317 | MASE: 7.7399817
seq_len: 40 | label_len: 20 | pred_len: 8 | Epoch: 2 | Train Loss: 0.5609914 | Vali Loss: 2.2604051 | Test Loss: 1.3846104 | Mae Loss: 1.3965943 | SMAPE: 189.8989410 | MASE: 8.9648151
seq_len: 40 | label_len: 20 | pred_len: 8 | Epoch: 3 | Train Loss: 0.5151110 | Vali Loss: 2.0986028 | Test Loss: 1.1592232 | Mae Loss: 1.3393577 | SMAPE: 195.9350433 | MASE: 8.4309835
seq_len: 40 | label_len: 20 | pred_len: 8 | Epoch: 4 | Train Loss: 0.4913829 | Vali Loss: 2.3051071 | Test Loss: 1.0876297 | Mae Loss: 1.4367864 | SMAPE: 191.4986115 | MASE: 8.1696644
seq_len: 40 | label_len: 20 | pred_len: 8 | Epoch: 5 | Train Loss: 0.4191478 | Vali Loss: 1.8203402 | Test Loss: 0.8948712 | Mae Loss: 1.2735863 | SMAPE: 194.2616272 | MASE: 7.4270148
seq_len: 40 | label_len: 20 | pred_len: 8 | Epoch: 6 | Train Loss: 0.3819068 | Vali Loss: 1.6978548 | Test Loss: 0.8255188 | Mae Loss: 1.2224938 | SMAPE: 190.9898224 | MASE: 7.4113040
seq_len: 40 | label_len: 20 | pred_len: 8 | Epoch: 7 | Train Loss: 0.3669938 | Vali Loss: 1.7478422 | Test Loss: 0.7899248 | Mae Loss: 1.2483788 | SMAPE: 194.6417389 | MASE: 7.1599717
seq_len: 40 | label_len: 20 | pred_len: 8 | Epoch: 8 | Train Loss: 0.3881304 | Vali Loss: 1.4489095 | Test Loss: 0.7693527 | Mae Loss: 1.1263007 | SMAPE: 191.4651794 | MASE: 6.8295598
seq_len: 40 | label_len: 20 | pred_len: 8 | Epoch: 9 | Train Loss: 0.3552246 | Vali Loss: 1.5313585 | Test Loss: 0.7607431 | Mae Loss: 1.1654614 | SMAPE: 188.2320404 | MASE: 7.0951324
seq_len: 40 | label_len: 20 | pred_len: 8 | Epoch: 10 | Train Loss: 0.3531285 | Vali Loss: 1.5250950 | Test Loss: 0.7541854 | Mae Loss: 1.1615075 | SMAPE: 193.3905029 | MASE: 7.3172393
seq_len: 50 | label_len: 25 | pred_len: 10 | Epoch: 1 | Train Loss: 0.8463873 | Vali Loss: 2.8152614 | Test Loss: 2.1546199 | Mae Loss: 1.5788132 | SMAPE: 190.3915253 | MASE: 8.4311457
seq_len: 50 | label_len: 25 | pred_len: 10 | Epoch: 2 | Train Loss: 0.5038477 | Vali Loss: 2.4231737 | Test Loss: 2.0920578 | Mae Loss: 1.4500220 | SMAPE: 189.8281250 | MASE: 8.2711248
seq_len: 50 | label_len: 25 | pred_len: 10 | Epoch: 3 | Train Loss: 0.4638675 | Vali Loss: 2.8166401 | Test Loss: 2.0525809 | Mae Loss: 1.5828319 | SMAPE: 190.4416199 | MASE: 8.8964386
seq_len: 50 | label_len: 25 | pred_len: 10 | Epoch: 4 | Train Loss: 0.4571987 | Vali Loss: 2.6744311 | Test Loss: 2.1981081 | Mae Loss: 1.5386809 | SMAPE: 192.8581543 | MASE: 9.2743616
seq_len: 50 | label_len: 25 | pred_len: 10 | Epoch: 5 | Train Loss: 0.4452288 | Vali Loss: 2.7343779 | Test Loss: 2.1995581 | Mae Loss: 1.5499630 | SMAPE: 192.2598877 | MASE: 8.6617298
seq_len: 50 | label_len: 25 | pred_len: 10 | Epoch: 6 | Train Loss: 0.4512383 | Vali Loss: 2.4211309 | Test Loss: 2.1826781 | Mae Loss: 1.4423888 | SMAPE: 192.7481689 | MASE: 8.9235554
seq_len: 50 | label_len: 25 | pred_len: 10 | Epoch: 7 | Train Loss: 0.4547984 | Vali Loss: 2.5380239 | Test Loss: 2.1498258 | Mae Loss: 1.4902755 | SMAPE: 194.0400238 | MASE: 8.8333082
seq_len: 50 | label_len: 25 | pred_len: 10 | Epoch: 8 | Train Loss: 0.4357514 | Vali Loss: 2.8187792 | Test Loss: 2.1247810 | Mae Loss: 1.5816174 | SMAPE: 193.0535431 | MASE: 8.7092228
seq_len: 50 | label_len: 25 | pred_len: 10 | Epoch: 9 | Train Loss: 0.4729693 | Vali Loss: 2.2956793 | Test Loss: 2.1192026 | Mae Loss: 1.4011391 | SMAPE: 193.6420288 | MASE: 8.4828949
seq_len: 50 | label_len: 25 | pred_len: 10 | Epoch: 10 | Train Loss: 0.4539475 | Vali Loss: 2.6427386 | Test Loss: 2.1194575 | Mae Loss: 1.5255660 | SMAPE: 193.5553284 | MASE: 8.4688568
