seq_len: 10 | label_len: 5 | pred_len: 2 | Epoch: 1 | Train Loss: 0.1542930 | Vali Loss: 0.1759194 | Test Loss: 0.2177935 | Mae Loss: 0.3747967 | SMAPE: 46.9344711 | MASE: 3.3385286
seq_len: 40 | label_len: 20 | pred_len: 8 | Epoch: 1 | Train Loss: 0.3955531 | Vali Loss: 0.3306405 | Test Loss: 0.3410980 | Mae Loss: 0.4924959 | SMAPE: 52.7968483 | MASE: 3.7226715
seq_len: 40 | label_len: 20 | pred_len: 8 | Epoch: 2 | Train Loss: 0.3589063 | Vali Loss: 0.4198986 | Test Loss: 0.3328240 | Mae Loss: 0.5629146 | SMAPE: 50.2139511 | MASE: 3.8013771
seq_len: 40 | label_len: 20 | pred_len: 8 | Epoch: 3 | Train Loss: 0.3374712 | Vali Loss: 0.4498259 | Test Loss: 0.2976526 | Mae Loss: 0.5861760 | SMAPE: 57.2335739 | MASE: 4.2843332
seq_len: 40 | label_len: 20 | pred_len: 8 | Epoch: 4 | Train Loss: 0.3249002 | Vali Loss: 0.4173323 | Test Loss: 0.2938342 | Mae Loss: 0.5459886 | SMAPE: 58.4295998 | MASE: 4.2551851
seq_len: 40 | label_len: 20 | pred_len: 8 | Epoch: 5 | Train Loss: 0.3218230 | Vali Loss: 0.5087496 | Test Loss: 0.2834801 | Mae Loss: 0.6197257 | SMAPE: 57.6465836 | MASE: 4.2253938
seq_len: 40 | label_len: 20 | pred_len: 8 | Epoch: 6 | Train Loss: 0.3110034 | Vali Loss: 0.4620758 | Test Loss: 0.2637386 | Mae Loss: 0.5901498 | SMAPE: 63.6487007 | MASE: 4.6113071
seq_len: 40 | label_len: 20 | pred_len: 8 | Epoch: 7 | Train Loss: 0.2772937 | Vali Loss: 0.4284086 | Test Loss: 0.2500045 | Mae Loss: 0.5614376 | SMAPE: 49.6179657 | MASE: 3.6177151
seq_len: 40 | label_len: 20 | pred_len: 8 | Epoch: 8 | Train Loss: 0.2920656 | Vali Loss: 0.4855738 | Test Loss: 0.2431138 | Mae Loss: 0.6189737 | SMAPE: 58.5347824 | MASE: 4.1172609
seq_len: 40 | label_len: 20 | pred_len: 8 | Epoch: 9 | Train Loss: 0.2887420 | Vali Loss: 0.4567643 | Test Loss: 0.2394524 | Mae Loss: 0.5927874 | SMAPE: 57.5640373 | MASE: 4.3020759
seq_len: 40 | label_len: 20 | pred_len: 8 | Epoch: 10 | Train Loss: 0.2842086 | Vali Loss: 0.4595467 | Test Loss: 0.2373224 | Mae Loss: 0.5862567 | SMAPE: 59.4937973 | MASE: 4.3986077
seq_len: 50 | label_len: 25 | pred_len: 10 | Epoch: 1 | Train Loss: 0.4629332 | Vali Loss: 0.5383337 | Test Loss: 0.3027725 | Mae Loss: 0.6448858 | SMAPE: 61.3692360 | MASE: 4.6359134
